precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,meses_2024-09-08,precio_m2_terreno,precio_m2_construido,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado
2450000,MXN,casa en venta en ampliacion el refugio queretaro i vl11ca007,108,130,31 ene 2024,Casa,2,3,2,0,No,el refugio queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-e05a703b5128-4614-2bc30816-832e-4f81, se aceptan creditos  bienvenido a tu nuevo hogar esta propiedad esta situada en paseo de los toros 148126 mz1 lt16 ampliacion el refugio 3 alanna laurel queretaro cuenta con un terreno de 108 m2 construccion de 130 m2 3 recamaras 2 sanitarios y 2 cajon de estacionamiento ideal para vivir en una zona tranquila segura y de alta plusvalia a sus alrededores encontraras  avenidas principales cercanas en altaltium real estate solutions buscamos apoyarte a conseguir el lugar de tus suenos somos un consorcio inmobiliario legal y financiero con mas de 10 anos de experiencia en la compra venta y reacondicionamiento de propiedades si buscas construir tu patrimonio de una manera accesible y confiable contactanos y con gusto te atenderemos altaltium real estate solutions linarte bienes raicesasesor victor linarte,,2450000,136281.14,2024-09-08,B3,7.0,22685.185185185186,18846.153846153848,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,el refugio,Querétaro,Querétaro
2400000,MXN,en venta casa precio oportunidad el refugio queretaro,112,115,21 abr 2023,Casa,1,3,0,0,No,el refugio queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-10bceccb677b-4d41-615714ab-b6a6-3d7c,inversion y plusvalia asegurada bien ubicada cocina integral con barra y despensa salacomedor estudio o area home office en pb patio trasero amplio area de lavado techada la recamara principal bano y vestidor las otras closets y comparten bano 2 estacionamientos doble filtro seguridad alberca salon usos multiples juegos infantiles estacionamiento visitas cerca plazas comerciales supermercados chedraui heb la comer walmart bancos restaurantes escuelas farmacias etc acceso anillo vial junipero serra  y a minutos de bernardo quintanacomunicate servicio gratuito urgente en tramitacion creditos y asesoria juridicainmobiliaria o agendar cita,,2400000,133499.89,2024-09-08,B3,16.0,21428.571428571428,20869.565217391304,"{'completos': 0, 'medios': 0}",0.0,0.0,0.0,el refugio,Querétaro,Querétaro
2350000,MXN,villas del refugio casa a estrenar 3 recamaras amenidades venta,118,118,21 dic 2023,Casa,2,3,1,0,No,el carrizal queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-30002a0c30e6-7a80-f6651e89-9302-4d13,casa en condominio venta en villas del refugio  planta baja sala comedor cocina equipada patio privado jardin de lavado medio bano 2 lugares de estacionamiento planta alta 3 recamaras 2 banos completos  amenidades alberca gimnasio salon de usos multiples cancha de padel futbolbasquetbol juegos infantiles vigilancia privada  m2 de construccion 118  m2 de terreno 118sujeto a cambio de precio y disponibilidad sin previo avisomls 242254 le,,2350000,130718.64,2024-09-08,B3,8.0,19915.254237288136,19915.254237288136,"{'completos': 2.0, 'medios': 0}",2.0,0.0,1.0,el carrizal,Querétaro,Querétaro
3000000,MXN,se vende casa en el centro queretaro,125,90,27 abr 2023,Casa,1,3,2,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1813d4f3354b-31d-b8360a58-8768-3ea3,se vende casa antigua en el primer cuadro del centro de queretaro tiene local 3 recamaras 2 banos cocina pequena bodega,,3000000,166874.87,2024-09-08,A3,16.0,24000.0,33333.333333333336,"{'completos': 2.0, 'medios': 0}",2.0,0.0,2.0,queretaro centro,Querétaro,Querétaro
3700000,MXN,casa avellana altos de juriquilla,126,158,22 ago 2023,Casa,2,3,1,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6b6e82c6da71-e540-f308cd9b-a27b-3e64,wiggot ptxtpdyespectacular casa dentro de condominio con amenidades diferentes prototipos5 prototipos diferentes que van desde los 134m2 de construccion hasta 221m2 con o sin roof garden yo terraza3 a 4 habitaciones de 25 a 35 banos amplios espaciosdesde 37 mdptambien contamos con towhouses que van de los 110m2 a los 149m2con 2 y 3 habitaciones 2 y 25 banos con o sin terrazade 34 mdp a 38 mdpagenda tu cita para conocerlas,,3700000,205812.33,2024-09-08,A1,12.0,29365.079365079364,23417.721518987342,"{'completos': 6.0, 'medios': 0}",6.0,0.0,1.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
2675643,MXN,venta casa queretaro paseo san junipero,126,139,26 sept 2023,Casa,1,3,2,0,No,el refugio queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-175b8797ae68-adb8-c207b80c-ba28-30e3,venta exclusiva propiedad a pie del fray juniperocuenta en planta baja con sala comedor cocina medio bano area de jardin posterior pasillo de servicio area de lavanderiaen planta alta recamara principal con vestidorbalcon y bano completo 2 recamaras secundarias bano completoamenidadescaseta de controlbarda perimetralareas verdesparque caninoparques equipadoszona de ejercicio al aire librealberca con chapoteaderopista de patinajeparques equipadoscancha multiusosjuegos infantilesarea social con palapaacabados y equipamientoclosetscanceles de cristal templadococina equipada cubierta de granito con estufa y campanabarandal de escalera de cristal templadogas lpcalentador de pasopiso de alto brillola terraza se entrega con tierraprecios desde 2380000 sin equipamiento,,2675643,148832.52,2024-09-08,B2,11.0,21235.261904761905,19249.230215827338,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,el refugio,Querétaro,Querétaro
2550000,MXN,casa en venta sobre fray junipero a un lado del refugio,126,132,4 ene 2024,Casa en Condominio,2,3,1,0,No,el refugio queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-3c82f0d39ab-3635-c54b684d-a3ae-4475,casa en venta con acceso sobre av fray junipero serraen un fraccionamiento pequeno con doble control de acceso amenidades para todo el fraccionamiento y para la privada con una ubicacion muy practica teniendo supermercados walmart heb la comer etc a 5 minutos oferta educativa desde kinder pre escolar hasta superior a un radio de 15 minutos de trayectoa 15 minutos tendras juriquilla antea uptown juriquilla la salida a san miguel de allende etca 25 minutos del aeropuertola casa cuenta la la siguiente distribucionplanta bajasalacomedorcocina integral con barra desayunadoraterraza techadaarea de lavado cerradajardin de aproximadamente 20 m2pasillo lateralmedio banoplanta alta2 recamaras secundarias de buen tamano caben ks mesas de noche y mueble adicional con closetsbano secundariorecamara principal con vestidor bano propio y terrazala casa esta 100 equipada con canceles de bano cocina closets puerta lateral etcamenidades de la privada alberca terraza con asador banos juegos infantilesamenidades del fraccionamiento pet park canchas multiusos terrazas,,2550000,141843.64,2024-09-08,B2,8.0,20238.095238095237,19318.18181818182,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,el refugio,Querétaro,Querétaro
3364040,MXN,casa en venta 2 pisos con terraza techada en altos juriquilla qro,126,130,11 dic 2023,Casa,1,3,2,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-8dfb32982b34-8944-64bc9a45-9a2a-375f,atia se encuentra dentro de altos juriquilla ubicado en la zona de mas alta plusvalia de la ciudad con una variedad de servicios al alcance como colegios y universidades plazas comerciales deportivos y servicios de atencion medica la casa cuenta con primera plantasalacocinacomedir12 banoterraza techadacuarto de lavadoestacionamientosegunda planta3 recamaras principal con vestidor y bano completobano completo,,3364040,187124.57,2024-09-08,A2,9.0,26698.73015873016,25877.23076923077,"{'completos': 2.0, 'medios': 0}",2.0,0.0,2.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
2700000,MXN,junto a la condesa juriquilla 3 recamaras roof garden jardin 35 banos lujo,127,175,21 abr 2023,Casa,2,3,1,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-25e2bc985874-e619-5b2fdd90-bc72-3698,vive en juriquilla dentro del fraccionamiento altos juriquilla en donde la presencia de la naturaleza es una prioridad por ello han destinado una gran zona de areas verdes que aportan una sensacion organica que se podra vivir en sus multiples rotondas y jardinesficha tecnica 3 recamaras 35 banos 2 estacionamientos area de jardin cocina equipada cuarto de lavado roof garden terraza techada family room asadoramenidades alberca con 3 carriles de nado asoleadero club house juegos infantiles alberca infantil cancha de usos multiples area picnic juegos infantiles area para patinar cancha multiusos circuito para caminar cancha de padelcasa company queretarocontactarcontamos con mas de 900 propiedades easybroker id ebej3914,,2700000,150187.38,2024-09-08,B2,16.0,21259.84251968504,15428.57142857143,"{'completos': 3.5, 'medios': 0}",3.5,0.0,1.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
3490000,MXN,venta de hermosa casa en el refugio queretaro,127,169,8 ago 2023,Casa,1,3,1,0,No,el refugio queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-163eb44a2f36-122f-aa0caf9-9555-4982,hermosa casa cuenta conplanta bajasala comedorcocina equipada con cubierta de granito y doble tarja12 banocuarto de lavadopatio posteriorcisterna con equipo hidroneumaticotanque de gas estacionario 300 litrosboiler de paso para 3 serviciosplanta alta3 recamaras la principal con bano dos lavabos y vestidorrecamaras secundarias con closets2 banos completos con cubierta de marmol y puertas de cristal templado en regaderaarea de tv amplialibre de gravamenterreno 126 m2construccion 16662 m2antiguedad 3 anosamenidades alberca climatizadavestidores con banos y regaderassalon de usos multiplesarea de asadoresjardinjuegos infantilesseguridad 24 horas con acceso controlado y cctvextraspersianas en toda la casaespejos en banos y vestidorcerca a plaza paseo qro heb la comer u anahuac y colegiostienes una pregunta para la inmobiliaria,,3490000,194131.09,2024-09-08,A2,13.0,27480.314960629923,20650.887573964497,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,el refugio,Querétaro,Querétaro
3500000,MXN,casa en loma linda factibilidad de uso de suelo,128,196,2 dic 2022,Casa,2,3,1,0,No,fraccionamiento loma linda queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6fe169562924-73c8-d4069bc5-9e17-344f,casa en esquina propia para oficinas o casahabitacion excelente ubicacion a espaldas de la central de abastos sin problemas de estacionamiento cuenta con salacomedor independientes medio bano oficina cocina equipada estacionamiento en planta alta 3 recamaras la principal con bano y vestidor sala de tv dos y medio banos area de servicio cuarto de servicio en azotea con bano completo bovedas catalanas cisterna libre de gravamen factibilidad de uso de suelolos muebles mostrados en las fotografias no se incluyen cerca de centros comerciales y principales vialidades precio sujeto a cambio sin previo avisoasesores con certificacion y licencia al cuidado de su patrimonio si no lo tenemos lo conseguimosprecios sujetos a cambio sin previo avisoen el precio no esta incluido los impuestos y gastos de escrituracionimportante de acuerdo a los lineamientos de la nom247 apartado 567 si la operacion fuera con credito el precio total se determinara en funcion de los montos variables de conceptos de credito y gastos notariales easybroker id ebdw5512,,3500000,194687.34,2024-09-08,A1,21.0,27343.75,17857.14285714286,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento loma linda,Querétaro,Querétaro
3810000,MXN,venta casa lucepolis milenio,128,180,31 ago 2023,Casa,2,3,1,0,No,fraccionamiento milenio 3ra seccion queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-a61ac2bfb733-c165-8ac0a757-8799-462f,la casa cuenta con 3 niveles donde podemos ver entradas de luz natural en toda la casa ceramica en pisos luces led en toda la casa lamparas de pared en algunas zonas como escaleras patio trasero bodega bajo escalera puerta de entrada imitacion madera sin el problema de estar cuidando el acabado por el medio ambientepbmedio banobodegasalacomedorcocina integral con barra de granitopatio traseropa3 recamaras principal con bano completo vestidor y balcon las otras dos con closet y comparten banorgasador y tarjabano completo con area de lavado puede usarse como cuarto de serviciote invitamos a que nos visites sin compromiso para que tengas esta opcion para tu hogar o para invertir y rentar la zona es de gran afluencia y con todos los servicios requeridosprecios y disponibilidad sujetos a cambios sin previo avisocualquier duda actualizacion o cita comunicate al whattsapp ver telefono whatsapp con fabiola yepezgracias,,3810000,211931.08,2024-09-08,S,12.0,29765.625,21166.666666666668,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento milenio 3ra seccion,Querétaro,Querétaro
2850000,MXN,casa en el mirador con roof garden 3 recamaras,130,210,20 abr 2023,Casa,1,3,3,0,No,el marques queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-b5de9c15a734-7700-cf0b66c9-905f-328e,bonita casa en el mirador acabados de primera en pisos accesorios y acabados en planta baja sala comedor grandes con vista al jardin trasero con fuente cocina integral de exhibicion de liberpool barra de granito alacena grande cuarto de lavado oficina o sala de tv medio bano de visitas estacionamiento para 3 autos en primer piso tiene 3 recamars la principal grande para cama king y sobra espacio para reposet o una sala con closet grande tipo vestidor con bano completo y balcon con bomita vista 2 recamaras con closet y comparten 1 bano y en el segundo piso roof garden con azador poso de loseta la mitad techado citas precio de venta 2450000 barandales de acero inoxidable iluminacion de toda la casa moderna puertas de madera fina le ayudamos a tramitar su credito,,2850000,158531.12,2024-09-08,B1,16.0,21923.076923076922,13571.42857142857,"{'completos': 1.0, 'medios': 0}",1.0,0.0,3.0,el marques,Querétaro,Querétaro
3067865,MXN,casa en venta santa fe juriquilla queretaro,130,175,5 sept 2023,Casa,2,3,1,0,No,fraccionamiento juriquilla santa fe queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6f94edfc37cf-88cc-5e0685e4-b1f9-47ee,esta es una propiedad que se quedo en garantia de un credito hipotecario fallido los pagos son de contado no se acepta ningun tipo de credito el tiempo de entrega de la cesion va de 8 a 14 meses que es el tiempo que necesitamos para concluir el proceso a su nombre  con mucho gusto le puedo invitar a nuestras oficinas para brindarle mayores informeseduardo gardunotel ver telefono whatsappcorreo contactar,,3067865,170649.85,2024-09-08,A3,12.0,23598.96153846154,17530.657142857144,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento juriquilla santa fe,Querétaro,Querétaro
